time_ns,x,y,theta,omega,y_ref,error
53040100,0.05385067579224188,0.5039248517281507,0.04565417922694398,-0.9742798874192652,0.005285077849875447,0.4986397738782753
54040100,0.05484963382120234,0.5039704900494983,0.044680443430580724,-0.973735796363258,0.005384963472280834,0.4985855265772175
55040100,0.055848635816236274,0.5040151556281716,0.043707253388613955,-0.9731900419667667,0.005484853373346038,0.49853030225482553
56040100,0.05684768080628294,0.5040588489670534,0.04273461076202364,-0.9726426265903179,0.005584747451807158,0.4984741015152463
57040100,0.057846767821761735,0.5041015705716777,0.041762517209427245,-0.9720935525963902,0.005684645606547433,0.4984169249651303
58040100,0.05884589589457887,0.5041433209502234,0.040790974387077475,-0.971542822349765,0.005784547736597949,0.4983587732136255
59040100,0.05984506405813405,0.50418410061351,0.03981998394886021,-0.9709904382172644,0.005884453741138349,0.4982996468723717
60040100,0.06084427134732709,0.5042239100749922,0.03884954754629244,-0.9704364025677676,0.005984363519497528,0.4982395465554947
61040100,0.06184351679856455,0.5042627498507543,0.037879666828520044,-0.9698807177723937,0.006084276971154344,0.49817847287959993
62040100,0.06284279944976633,0.5043006204595051,0.03691034344231568,-0.9693233862043519,0.0061841939957383105,0.49811642646376675
63040100,0.06384211834037219,0.5043375224225729,0.03594157903207708,-0.9687644102385952,0.006284114493030293,0.4980534079295426
64040100,0.06484147251134836,0.5043734562639002,0.034973375239824536,-0.9682037922525323,0.006384038362963204,0.497989417900937
65040100,0.065840861005194,0.5044084225100379,0.0340057337051993,-0.9676415346252374,0.006483965505622687,0.49792445700441523
66040100,0.06684028286594768,0.5044424216901408,0.03303865606546122,-0.9670776397380778,0.006583895821247817,0.49785852586889295
67040100,0.06783973713919388,0.5044754543359613,0.03207214395548702,-0.9665121099742021,0.00668382921023177,0.49779162512572955
68040100,0.06883922287206942,0.5045075209818451,0.031106199007768214,-0.9659449477188062,0.006783765573122519,0.4977237554087226
69040100,0.06983873911326986,0.5045386221647253,0.03014082285240923,-0.9653761553589825,0.006883704810623508,0.49765491735410183
70040100,0.0708382849130559,0.5045687584241169,0.029176017117125298,-0.9648057352839305,0.006983646823594324,0.49758511160052254
71040100,0.07183785932325969,0.5045979303021115,0.028211783427240768,-0.9642336898845291,0.007083591513051388,0.49751433878906015
72040100,0.07283746139729126,0.5046261383433724,0.02724812340568714,-0.9636600215536284,0.007183538780168604,0.49744259956320386
73040100,0.07383709019014476,0.5046533830951286,0.026285038673001103,-0.9630847326860397,0.007283488526278052,0.4973698945688506
74040100,0.07483674475840475,0.5046796651071698,0.025322530847322774,-0.9625078256783283,0.007383440652870637,0.49729622445429916
75040100,0.07583642416025249,0.5047049849318404,0.024360601544393807,-0.9619293029289685,0.007483395061596762,0.49722158987024356
76040100,0.07683612745547214,0.5047293431240347,0.02339925237755553,-0.9613491668382763,0.007583351654266986,0.49714599146976773
77040100,0.07783585370545698,0.5047527402411914,0.022438484957747216,-0.9607674198083136,0.007683310332852683,0.49706942990833874
78040100,0.07883560197321561,0.5047751768432875,0.021478300893504252,-0.9601840642429601,0.007783270999486702,0.4969919058438008
79040100,0.07983537132337808,0.5047966534928334,0.02051870179095632,-0.9595991025479289,0.007883233556464014,0.4969134199363694
80040100,0.08083516082220202,0.5048171707548672,0.01955968925382576,-0.95901253713056,0.007983197906242365,0.49683397284862485
81040100,0.08183496953757878,0.5048367291969492,0.01860126488342573,-0.9584243704000305,0.008083163951442927,0.4967535652455063
82040100,0.08283479653903947,0.5048553293891563,0.01764343027865853,-0.9578346047672034,0.008183131594850943,0.4966721977943054
83040100,0.083834640897761,0.5048729719040768,0.01668618703601383,-0.9572432426446997,0.008283100739416361,0.4965898711646604
84040100,0.08483450168657218,0.5048896573168042,0.01572953674956711,-0.9566502864467187,0.008383071288254489,0.49650658602854975
85040100,0.08583437797995964,0.5049053862049325,0.014773481010977889,-0.9560557385892205,0.008483043144646615,0.49642234306028593
86040100,0.08683426885407386,0.5049201591485498,0.01381802140948803,-0.9554596014898593,0.00858301621204066,0.49633714293650916
87040100,0.08783417338673506,0.5049339767302332,0.012863159531920283,-0.9548618775677474,0.00868299039405179,0.4962509863361814
88040100,0.0888340906574392,0.5049468395350432,0.011908896962676477,-0.9542625692438055,0.008782965594463062,0.4961638739405801
89040100,0.08983401974736382,0.5049587481505176,0.010955235283736034,-0.9536616789404441,0.008882941717226044,0.4960758064332915
90040100,0.09083395973937393,0.5049697031666666,0.010002176074654288,-0.9530592090817464,0.00898291866646143,0.4959867845002051
91040100,0.09183390971802784,0.5049797051759666,0.00904972091256111,-0.9524551620931774,0.009082896346459682,0.4958968088295069
92040100,0.09283386876958301,0.5049887547733548,0.008097871372159065,-0.951849540402045,0.009182874661681623,0.4958058801116732
93040100,0.0938338359820018,0.5049968525562236,0.007146629025722134,-0.9512423464369311,0.009282853516759074,0.49571399903946456
94040100,0.09483381044495728,0.5050039991244146,0.0061959954430941214,-0.9506335826280132,0.00938283281649545,0.4956211663079192
95040100,0.09583379124983893,0.5050101950802134,0.005245972191687041,-0.9500232514070801,0.009482812465866386,0.495527382614347
96040100,0.09683377748975837,0.5050154410283434,0.0042965608364798555,-0.9494113552071853,0.009582792370020327,0.49543264865832304
97040100,0.09783376825955506,0.5050197375759605,0.0033477629400167196,-0.948797896463136,0.009682772434279143,0.4953369651416814
98040100,0.09883376265580195,0.5050230853326472,0.002399580062405768,-0.9481828776109515,0.009782752564138736,0.49524033276850843
99040100,0.0998337597768111,0.5050254849104068,0.0014520137613176659,-0.9475663010881022,0.009882732665269628,0.49514275224513715
100040100,0.1008337587226393,0.5050269369236579,0.0005050655919840587,-0.9469481693336071,0.009982712643517556,0.4950442242801403
101040100,0.10183375859509368,0.5050274419892283,-0.00044126289280374114,-0.9463284847878,0.010082692404904081,0.4949447495843243
102040100,0.10283375849773721,0.5050270007263499,-0.0013869701426961966,-0.9457072498924555,0.010182671855627158,0.4948443288707227
103040100,0.10383375753589427,0.5050256137566519,-0.002332054609786751,-0.9450844670905544,0.010282650902061746,0.49474296285459013
104040100,0.10483375481665615,0.5050232817041559,-0.003276514748613439,-0.9444601388266882,0.01038262945076037,0.49464065225339554
105040100,0.1058337494488865,0.5050200051952698,-0.004220349016160013,-0.9438342675465743,0.010482607408453725,0.49453739778681605
106040100,0.10683374054322681,0.505015784858782,-0.005163555871857223,-0.9432068556972094,0.010582584682051244,0.4944332001767307
107040100,0.10783372721210181,0.5050106213258555,-0.006106133777584413,-0.9425779057271915,0.010682561178641671,0.4943280601472138
108040100,0.10883370856972488,0.5050045152300222,-0.007048081197670481,-0.9419474200860677,0.010782536805493648,0.4942219784245286
109040100,0.10983368373210341,0.5049974672071772,-0.007989396598895386,-0.9413154012249053,0.01088251147005628,0.49411495573712094
110040100,0.11083365181704416,0.5049894778955725,-0.008930078450491107,-0.9406818515957234,0.010982485079959692,0.4940069928156128
111040100,0.11183361194415857,0.5049805479358116,-0.00987012522414328,-0.940046773652175,0.01108245754301562,0.493898090392796
112040100,0.11283356323486804,0.5049706779708436,-0.010809535393992065,-0.9394101698487844,0.011182428767217957,0.49378824920362563
113040100,0.1138335048124092,0.504959868645957,-0.011748307436633553,-0.9387720426414901,0.011282398660743308,0.49367746998521367
114040100,0.11483343580183915,0.504948120608774,-0.012686439831120935,-0.9381323944873823,0.011382367131951563,0.49356575347682247
115040100,0.11583335533004066,0.5049354345092449,-0.013623931058965514,-0.9374912278445786,0.011482334089386443,0.4934531004198585
116040100,0.11683326252572739,0.5049218109996417,-0.014560779604138032,-0.9368485451725177,0.011582299441776054,0.49333951155786565
117040100,0.11783315651944899,0.5049072507345526,-0.015496983953069754,-0.9362043489317239,0.011682263098033434,0.4932249876365191
118040100,0.11883303644359629,0.5048917543708756,-0.016432542594653633,-0.9355586415838779,0.0117822249672571,0.4931095294036185
119040100,0.11983290143240634,0.5048753225678133,-0.017367454020245327,-0.9349114255916936,0.011882184958731595,0.4929931376090817
120040100,0.12083275062196755,0.5048579559868663,-0.01830171672366437,-0.9342627034190432,0.011982142981928024,0.4928758130049383
121040100,0.1218325831502247,0.5048396552918275,-0.01923532920119521,-0.933612477530834,0.012082098946504591,0.4927575563453229
122040100,0.12283239815698399,0.5048204211487762,-0.02016828995158829,-0.9329607503930792,0.012182052762307143,0.49263836838646907
123040100,0.123832194783918,0.5048002542260722,-0.02110059747606101,-0.9323075244727179,0.012282004339369695,0.4925182498867025
124040100,0.12483197217457073,0.5047791551943495,-0.022032250278298974,-0.9316528022379639,0.012381953587914956,0.4923972016064345
125040100,0.12583172947436244,0.5047571247265106,-0.022963246864456794,-0.9309965861578208,0.012481900418354867,0.49227522430815573
126040100,0.12683146583059465,0.5047341634977206,-0.023893585743159057,-0.9303388787022628,0.01258184474129111,0.4921523187564295
127040100,0.127831180392455,0.5047102721854009,-0.02482326542550153,-0.9296796823424732,0.012681786467515646,0.4920284857178852
128040100,0.12883087231102214,0.5046854514692235,-0.025752284425051973,-0.9290189995504416,0.012781725508011217,0.4919037259612123
129040100,0.1298305407392705,0.5046597020311048,-0.026680641257851093,-0.9283568327991184,0.012881661773951877,0.4917780402571529
130040100,0.1308301848320752,0.5046330245551994,-0.02760833444241355,-0.9276931845624575,0.012981595176703489,0.49165142937849593
131040100,0.13182980374621672,0.5046054197278947,-0.028535362499728812,-0.927028057315264,0.013081525627824248,0.49152389410007047
132040100,0.13282939664038576,0.5045768882378042,-0.02946172395326202,-0.9263614535332096,0.013181453039065177,0.4913954351987391
133040100,0.13382896267518787,0.5045474307757619,-0.03038741732895509,-0.9256933756930701,0.013281377322370646,0.49126605345339125
134040100,0.13482850101314825,0.5045170480348159,-0.031312441155227216,-0.925023826272128,0.013381298389878853,0.49113574964493706
135040100,0.13582801081871637,0.5044857407102227,-0.03223679396297627,-0.92435280774905,0.013481216153922336,0.49100452455630034
136040100,0.13682749125827062,0.5044535094994408,-0.033160474285579,-0.9236803226027341,0.013581130527028475,0.4908723789724123
137040100,0.13782694150012292,0.5044203551021249,-0.03408348065889243,-0.9230063733134362,0.013681041421919967,0.49073931368020496
138040100,0.13882636071452337,0.5043862782201198,-0.03500581162125433,-0.9223309623618956,0.013780948751515327,0.4906053294686045
139040100,0.13982574807366477,0.5043512795574541,-0.0359274657134841,-0.9216540922297668,0.013880852428929374,0.4904704271285247
140040100,0.14082510275168716,0.5043153598203342,-0.03684844147888365,-0.9209757653995515,0.013980752367473715,0.49033460745286045
141040100,0.14182442392468236,0.5042785197171383,-0.03776873746323804,-0.9202959843543901,0.01408064848065723,0.4901978712364811
142040100,0.14282371077069847,0.5042407599584106,-0.038688352214816285,-0.9196147515782441,0.014180540682186537,0.490060219276224
143040100,0.14382296246974427,0.5042020812568542,-0.039607284284372116,-0.9189320695558273,0.014280428885966489,0.4899216523708877
144040100,0.1448221782037937,0.5041624843273261,-0.04052553222514477,-0.9182479407726487,0.014380313006100633,0.4897821713212255
145040100,0.14582135715679026,0.5041219698868304,-0.041443094592859435,-0.9175623677146654,0.014480192956891678,0.48964177692993877
146040100,0.1468204985146514,0.5040805386545125,-0.042359969945728354,-0.9168753528689095,0.014580068652841973,0.4895004700016706
147040100,0.14781960146527284,0.5040381913516527,-0.043276156844451054,-0.9161868987226967,0.014679940008653969,0.48935825134299876
148040100,0.14881866519853296,0.5039949287016603,-0.04419165385221536,-0.9154970077643076,0.014779806939230672,0.48921512176242965
149040100,0.149817688906297,0.5039507514300672,-0.045106459534697975,-0.9148056824826145,0.014879669359676113,0.48907108207039107
150040100,0.1508166717824214,0.503905660264522,-0.04602057246006493,-0.9141129253669563,0.014979527185295799,0.48892613307922617
151040100,0.15181561302275806,0.5038596559347839,-0.04693399119897242,-0.913418738907487,0.01507938033159716,0.4887802756031867
152040100,0.1528145118251585,0.5038127391727162,-0.04784671432456737,-0.9127231255949406,0.015179228714290015,0.4886335104584262
153040100,0.15381336738947815,0.5037649107122802,-0.04875874041248796,-0.9120260879205905,0.015279072249287005,0.48848583846299326
154040100,0.1548121789175804,0.5037161712895295,-0.049670068040864254,-0.9113276283762911,0.015378910852704047,0.48833726043682546
155040100,0.15581094561334077,0.5036665216426032,-0.050580695790318674,-0.9106277494544099,0.015478744440860776,0.4881877772017424
156040100,0.1568096666826511,0.50361596251172,-0.0514906222439667,-0.9099264536480369,0.015578572930280967,0.48803738958143905
157040100,0.1578083413334235,0.5035644946391721,-0.05239984598741739,-0.9092237434506933,0.015678396237693,0.48788609840147906
158040100,0.15880696877559455,0.5035121187693187,-0.05330836560877379,-0.9085196213564021,0.01577821428003027,0.4877339044892884
159040100,0.15980554822112925,0.5034588356485802,-0.05421617969863344,-0.9078140898596467,0.015878026974431626,0.48758080867414855
160040100,0.160804078884025,0.5034046460254318,-0.05512328685008899,-0.907107151455553,0.0159778342382418,0.48742681178719
161040100,0.16180255998031567,0.5033495506503971,-0.05602968565872864,-0.9063988086396537,0.016077635989011844,0.48727191466138525
162040100,0.16280099072807544,0.5032935502760423,-0.05693537472263654,-0.9056890639079034,0.016177432144499515,0.48711611813154276
163040100,0.1637993703474228,0.5032366456569695,-0.05784035264239332,-0.9049779197567758,0.016277222622669733,0.48695942303429973
164040100,0.16479769806052447,0.503178837549811,-0.05874461802107645,-0.9042653786831406,0.01637700734169498,0.48680183020811596
165040100,0.16579597309159913,0.5031201267132227,-0.0596481694642607,-0.9035514431842494,0.01647678621995572,0.48664334049326696
166040100,0.16679419466692144,0.5030605139078781,-0.060551005580018684,-0.9028361157579735,0.016576559176040798,0.4864839547318373
167040100,0.16779236201482575,0.5029999998964617,-0.061453124978921025,-0.9021193989023459,0.016676326128747858,0.48632367376771385
168040100,0.1687904743657099,0.5029385854436633,-0.06235452627403684,-0.9014012951158259,0.01677608699708376,0.48616249844657955
169040100,0.16978853095203902,0.5028762713161714,-0.06325520808093416,-0.9006818068973138,0.01687584170026495,0.48600042961590645
170040100,0.17078653100834923,0.502813058282667,-0.06415516901768026,-0.8999609367460828,0.016975590157717886,0.4858374681249491
171040100,0.17178447377125136,0.5027489471138172,-0.06505440770484193,-0.899238687161682,0.01707533228907943,0.4856736148247378
172040100,0.17278235847943463,0.5026839385822696,-0.06595292276548591,-0.8985150606439788,0.01717506801419724,0.48550887056807235
173040100,0.17378018437367032,0.5026180334626451,-0.06685071282517908,-0.8977900596931738,0.017274797253130147,0.48534323620951497
174040100,0.17477795069681543,0.5025512325315326,-0.0677477765119889,-0.8970636868098155,0.017374519926148572,0.485176712605384
175040100,0.17577565669381617,0.5024835365674817,-0.06864411245648364,-0.8963359444947319,0.017474235953734884,0.4850093006137468
176040100,0.17677330161171165,0.5024149463509975,-0.06953971929173265,-0.8956068352490166,0.017573945256583807,0.4848410010944137
177040100,0.17777088469963737,0.5023454626645336,-0.07043459565330652,-0.8948763615738774,0.017673647755602765,0.48467181490893085
178040100,0.17876840520882875,0.5022750862924862,-0.07132874017927757,-0.8941445259710398,0.017773343371912307,0.48450174292057385
179040100,0.17976586239262468,0.5022038180211875,-0.07222215151021985,-0.8934113309422893,0.017873032026846432,0.4843307859943411
180040100,0.1807632555064709,0.5021316586389,-0.07311482828920955,-0.8926767789897087,0.017972713641953,0.48415894499694695
181040100,0.1817605838079235,0.5020586089358092,-0.07400676916182503,-0.8919408726154694,0.018072388138994068,0.48398622079681514
182040100,0.18275784655665236,0.5019846697040187,-0.07489797277614721,-0.8912036143221813,0.018172055439946284,0.4838126142640724
183040100,0.18375504301444442,0.5019098417375425,-0.07578843778275951,-0.8904650066122943,0.018271715467001237,0.48363812627054126
184040100,0.1847521724452072,0.5018341258322999,-0.07667816283474824,-0.8897250519887253,0.018371368142565802,0.4834627576897341
185040100,0.18574923411497202,0.5017575227861085,-0.07756714658770264,-0.8889837529544004,0.018471013389262533,0.483286509396846
186040100,0.18674622729189735,0.5016800333986782,-0.0784553876997151,-0.8882411120124639,0.01857065112992998,0.48310938226874817
187040100,0.1877431512462721,0.5016016584716045,-0.07934288483138126,-0.8874971316661543,0.018670281287623065,0.4829313771839815
188040100,0.1887400052505189,0.5015223988083631,-0.0802296366458001,-0.8867518144188465,0.018769903785613423,0.4827524950227497
189040100,0.18973678857919724,0.5014422552143026,-0.08111564180857397,-0.8860051627738718,0.018869518547389746,0.4825727366669129
190040100,0.19073350050900678,0.5013612284966389,-0.082000898987809,-0.8852571792350333,0.018969125496658124,0.48239210299998075
191040100,0.19173014031879046,0.5012793194644485,-0.08288540685411473,-0.8845078663057309,0.019068724557342397,0.4822105949071061
192040100,0.19272670728953764,0.5011965289286623,-0.08376916408060463,-0.8837572264898933,0.019168315653584487,0.4820282132750778
193040100,0.1937232007043873,0.5011128577020595,-0.08465216934289575,-0.8830052622911311,0.019267898709744716,0.4818449589923148
194040100,0.19471961984863112,0.501028306599261,-0.08553442131910909,-0.8822519762133348,0.019367473650402173,0.48166083294885886
195040100,0.19571596400971644,0.5009428764367234,-0.08641591868986939,-0.8814973707603009,0.019467040400355004,0.4814758360363684
196040100,0.19671223247724942,0.5008565680327324,-0.08729666013830525,-0.8807414484358572,0.019566598884620773,0.4812899691481116
197040100,0.19770842454299806,0.5007693822073966,-0.08817664435004927,-0.8799842117440173,0.019666149028436757,0.48110323317895987
198040100,0.19870453950089512,0.5006813197826414,-0.0890558700132377,-0.8792256631884383,0.01976569075726029,0.4809156290253811
199040100,0.1997005766470411,0.5005923815822023,-0.08993433581851086,-0.8784658052731593,0.019865223996769068,0.4807271575854333
200040100,0.2006965352797073,0.500502568431619,-0.09081204045901273,-0.8777046405018648,0.019964748672861455,0.48053781975875753
201040100,0.20169241469933852,0.5004118811582288,-0.09168898263039105,-0.8769421713783165,0.020064264711656826,0.4803476164465719
202040100,0.20268821420855615,0.5003203205911603,-0.09256516103079739,-0.8761784004063407,0.020163772039495848,0.48015654855166445
203040100,0.20368393311216093,0.5002278875613273,-0.09344057436088692,-0.8754133300895368,0.020263270582940796,0.4799646169783865
204040100,0.20467957071713577,0.5001345829014224,-0.0943152213238183,-0.8746469629313752,0.020362760268775863,0.47977182263264656
205040100,0.20567512633264862,0.5000404074459106,-0.09518910062525378,-0.8738793014354909,0.02046224102400745,0.47957816642190315
206040100,0.20667059927005516,0.4999453620310229,-0.09606221097335897,-0.8731103481051967,0.02056171277586448,0.4793836492551584
207040100,0.2076659888429017,0.49984944749475035,-0.0969345510788027,-0.8723401054437212,0.02066117545179867,0.47918827204295167
208040100,0.20866129436692776,0.4997526646768374,-0.09780611965475691,-0.8715685759542232,0.020760628979484847,0.47899203569735255
209040100,0.2096565151600689,0.49965501441877563,-0.09867691541689666,-0.8707957621397509,0.020860073286821237,0.4787949411319544
210040100,0.21065165054245927,0.4995564975637977,-0.09954693708339972,-0.8700216665030616,0.020959508301929736,0.478596989261868
211040100,0.21164669983643442,0.49945711495687084,-0.10041618337494661,-0.8692462915468877,0.021058933953156198,0.4783981810037146
212040100,0.21264166236653373,0.4993568674446904,-0.10128465301472037,-0.8684696397737558,0.021158350169070736,0.47819851727561963
213040100,0.2136365374595032,0.4992557558756737,-0.10215234472840642,-0.8676917136860578,0.021257756878467985,0.47799799899720574
214040100,0.2146313244442979,0.499153781099954,-0.10301925724419225,-0.866912515785815,0.02135715401036737,0.47779662708958665
215040100,0.21562602265208455,0.49905094396937355,-0.10388538929276725,-0.8661320485749988,0.021456541494013406,0.47759440247536017
216040100,0.21662063141624407,0.4989472453374778,-0.10475073960732263,-0.8653503145553788,0.021555919258875938,0.47739132607860185
217040100,0.2176151500723741,0.49884268605950893,-0.10561530692355095,-0.864567316228315,0.021655287234650444,0.4771873988248585
218040100,0.2186095779582913,0.4987372669923995,-0.10647908997964615,-0.8637830560951898,0.021754645351258265,0.47698262164114125
219040100,0.21960391441403407,0.49863098899476627,-0.10734208751630302,-0.8629975366568666,0.021853993538846893,0.4767769954559194
220040100,0.2205981587818647,0.49852385292690365,-0.10820429827671715,-0.8622107604141497,0.021953331727790217,0.4765705211991134
221040100,0.22159231040627195,0.49841585965077767,-0.10906572100658458,-0.8614227298674372,0.022052659848688788,0.47636319980208885
222040100,0.22258636863397332,0.4983070100300196,-0.10992635445410151,-0.8606334475169308,0.02215197783237007,0.47615503219764954
223040100,0.22358033281391745,0.4981973049299195,-0.11078619736996398,-0.859842915862484,0.022251285609888687,0.4759460193200308
224040100,0.2245742022972864,0.4980867452174201,-0.11164524850736758,-0.8590511374036163,0.022350583112526693,0.4757361621048934
225040100,0.2255679764374979,0.49797533176111036,-0.11250350662200723,-0.85825811463964,0.022449870271793786,0.47552546148931657
226040100,0.22656165459020772,0.4978630654312194,-0.11336097047207663,-0.8574638500693963,0.022549147019427576,0.4753139184117918
227040100,0.22755523611331183,0.49774994709960985,-0.11421763881826813,-0.8566683461914931,0.02264841328739381,0.47510153381221604
228040100,0.22854872036694862,0.49763597763977185,-0.11507351042377224,-0.8558716055041251,0.022747669007886634,0.47488830863188525
229040100,0.22954210671350112,0.4975211579268167,-0.11592858405427742,-0.855073630505172,0.022846914113328797,0.47467424381348794
230040100,0.2305353945175991,0.49740548883747054,-0.11678285847796946,-0.8542744236920465,0.022946148536371905,0.47445934030109865
231040100,0.23152858314612135,0.49728897125006793,-0.11763633246553142,-0.8534739875619598,0.02304537220989664,0.47424359904017127
232040100,0.23252167196819756,0.4971716060445458,-0.11848900479014293,-0.852672324611519,0.023144585067013005,0.4740270209775328
233040100,0.23351466035521065,0.497053394102437,-0.11934087422748002,-0.8518694373371035,0.023243787041060518,0.4738096070613765
