time_ns,x,y,theta,omega,lateral_error
100,0.0,0.0,0.0,0.0,0.0
1000100,0.0,-0.21187138865730004,-0.13301792344022761,0.0,-0.21187138865730004
2000100,0.000991166152890029,-0.21199991201274443,-0.13301792344022761,3.0,-0.21199991201274443
3000100,0.001982332305780058,-0.2121252987421958,-0.1300179234402276,0.48830388887774967,-0.2121252987421958
4000100,0.00297389187584577,-0.21227204784944728,-0.1295296195513499,0.4870075618700156,-0.21227204784944728
5000100,0.003965514637229092,-0.21240432864246375,-0.12904261198947986,0.49800347618936425,-0.21240432864246375
6000100,0.004957200186670101,-0.21251508376367087,-0.1285446085132905,0.49105512109075317,-0.21251508376367087
7000100,0.005948949698600483,-0.21263323966077674,-0.12805355339219973,0.48053504693686744,-0.21263323966077674
8000100,0.0069407620397510285,-0.21276739130208314,-0.12757301834526286,0.4844930100044216,-0.21276739130208314
9000100,0.00793263563257561,-0.2128934090006495,-0.12708852533525844,0.4927804621264273,-0.2128934090006495
10000100,0.00892457074970329,-0.21302106921568412,-0.12659574487313202,0.48898681549443695,-0.21302106921568412
11000100,0.0099165682046838,-0.21315287752462153,-0.12610675805763757,0.4900846962655683,-0.21315287752462153
12000100,0.010908627279497495,-0.21327897946802915,-0.125616673361372,0.49244367512258747,-0.21327897946802915
13000100,0.01190074787448533,-0.21340564212658397,-0.12512422968624942,0.48986402414245195,-0.21340564212658397
14000100,0.012892930045755386,-0.21352809884524276,-0.12463436566210696,0.49041904759737526,-0.21352809884524276
15000100,0.0138851732320246,-0.21364924172515123,-0.12414394661450959,0.48858234389656274,-0.21364924172515123
16000100,0.014877477263913697,-0.2137731470572453,-0.12365536427061302,0.48818907520539123,-0.2137731470572453
17000100,0.01586984167622457,-0.21388521255513118,-0.12316717519540762,0.48983948927707704,-0.21388521255513118
18000100,0.016862266183751883,-0.21401976122865107,-0.12267733570613054,0.48416509169002414,-0.21401976122865107
19000100,0.017854750751934812,-0.21414945617381764,-0.12219317061444052,0.4956971788301853,-0.21414945617381764
20000100,0.018847294451001445,-0.21426954429106815,-0.12169747343561033,0.4935511194894753,-0.21426954429106815
21000100,0.019839898448314075,-0.21439274699573885,-0.12120392231612086,0.4890093087203732,-0.21439274699573885
22000100,0.02083256224050219,-0.21451120216503666,-0.12071491300740048,0.49083444711451135,-0.21451120216503666
23000100,0.021825285038836673,-0.21464254003513875,-0.12022407856028597,0.4887190408868813,-0.21464254003513875
24000100,0.02281806682482665,-0.2147439889938447,-0.11973535951939908,0.49544453128322274,-0.2147439889938447
25000100,0.023810907106610747,-0.21485925809914763,-0.11923991498811586,0.4807244479014686,-0.21485925809914763
26000100,0.024803806447123083,-0.2149790258481406,-0.11875919054021439,0.48788654533637554,-0.2149790258481406
27000100,0.02579676285871007,-0.21508852210196056,-0.11827130399487801,0.49039690058196495,-0.21508852210196056
28000100,0.0267897769570261,-0.21520495602382309,-0.11778090709429606,0.4855016543553051,-0.21520495602382309
29000100,0.027782848800692678,-0.21532890329799156,-0.11729540543994076,0.48922487671592163,-0.21532890329799156
