time_ns,x,y,theta,omega,lateral_error
100,0.0,0.0,0.0,0.0,0.0
1000100,0.0,0.5,0.1,0.0,0.5
2000100,0.000995004165278026,0.5000003330007758,0.09999999999999999,-3.0,0.5000003330007758
3000100,0.001990008330556052,0.500000666005492,0.09699999999999999,-1.0002671664227731,0.500000666005492
4000100,0.0029853075181193824,0.49999798405859713,0.09599973283357721,-1.0003178344689523,0.49999798405859713
5000100,0.003980703081584961,0.4999942968725624,0.09499941499910826,-0.9988549945680785,0.4999942968725624
6000100,0.004976194029831564,0.4999896044041058,0.09400056000454018,-0.9983950000557598,0.4999896044041058
7000100,0.005971779229431134,0.4999839081319861,0.09300216500448442,-0.9979329728683282,0.4999839081319861
8000100,0.006967457644358414,0.4999772085281186,0.09200423203161609,-0.9974696768833897,0.4999772085281186
9000100,0.007963228239680228,0.49996950606745477,0.0910067623547327,-0.9970046095225822,0.49996950606745477
10000100,0.008959089981633596,0.4999608012272121,0.09000975774521013,-0.9965377731536971,0.4999608012272121
11000100,0.009955041837586193,0.49995109448737624,0.08901321997205641,-0.9960691697639141,0.49995109448737624
12000100,0.010951082776044193,0.49994038633069576,0.0880171508022925,-0.995598801597102,0.49994038633069576
13000100,0.011947211766660047,0.4999286772426771,0.08702155200069539,-0.9951266709000668,0.4999286772426771
14000100,0.012943427780240267,0.49991596771157953,0.08602642532979533,-0.9946527799226528,0.49991596771157953
15000100,0.013939729788753184,0.49990225822840983,0.0850317725498727,-0.9941771309177887,0.49990225822840983
16000100,0.01493611676533669,0.49988754928691725,0.0840375954189549,-0.9936997261411997,0.49988754928691725
17000100,0.015932587684305947,0.49987184138358803,0.0830438956928137,-0.9932205678517025,0.49987184138358803
18000100,0.01692914152116108,0.4998551350176405,0.08205067512496199,-0.9927396583108625,0.4998551350176405
19000100,0.017925777252594862,0.49983743069101944,0.08105793546665113,-0.9922569997833157,0.49983743069101944
20000100,0.01892249385650033,0.49981872890839096,0.08006567846686781,-0.9917725945363711,0.49981872890839096
21000100,0.019919290311978442,0.4997990301771374,0.07907390587233144,-0.9912864448403045,0.4997990301771374
22000100,0.020916165599345653,0.4997783350073516,0.07808261942749113,-0.9907985529682659,0.4997783350073516
23000100,0.021913118700141513,0.49975664391183183,0.07709182087452285,-0.9903089211960743,0.49975664391183183
24000100,0.022910148597136207,0.4997339574060765,0.07610151195332678,-0.9898175518024572,0.4997339574060765
25000100,0.023907254274338097,0.4997102760082785,0.0751116944015243,-0.9893244470689015,0.4997102760082785
26000100,0.02490443471700123,0.49968560023932,0.0741223699544554,-0.9888296092795594,0.49968560023932
27000100,0.02590168891163281,0.49965993062276726,0.07313354034517586,-0.9883330407214326,0.49965993062276726
28000100,0.026899015846000688,0.4996332676848645,0.07214520730445442,-0.9878347436842507,0.4996332676848645
29000100,0.02789641450914078,0.4996056119545294,0.07115737256077018,-0.9873347204602101,0.4996056119545294
30000100,0.028893883891364484,0.49957696396334716,0.07017003784030998,-0.9868329733445758,0.49957696396334716
31000100,0.029891422984266086,0.4995473242455648,0.0691832048669654,-0.9863295046350302,0.4995473242455648
32000100,0.030889030780730114,0.49951669333808607,0.06819687536233036,-0.9858243166318306,0.49951669333808607
33000100,0.03188670627493869,0.49948507178046586,0.06721105104569854,-0.9853174116380192,0.49948507178046586
34000100,0.03288444846237886,0.4994524601149046,0.06622573363406052,-0.9848087919592194,0.4994524601149046
35000100,0.033882256339849884,0.4994188588862426,0.0652409248421013,-0.9842984599035689,0.4994188588862426
36000100,0.0348801289054705,0.49938426864195506,0.06425662638219773,-0.9837864177817914,0.49938426864195506
37000100,0.0358780651586862,0.49934868993214565,0.06327283996441593,-0.983272667907299,0.49934868993214565
38000100,0.036876064100276426,0.4993121233095417,0.06228956729650864,-0.9827572125957342,0.4993121233095417
39000100,0.037874124732361805,0.4992745693294882,0.06130681008391291,-0.9822400541656,0.4992745693294882
40000100,0.03887224605841132,0.49923602854994226,0.06032457002974731,-0.9817211949376372,0.49923602854994226
41000100,0.03987042708324943,0.49919650153146755,0.05934284883480967,-0.9812006372351738,0.49919650153146755
42000100,0.040868666813063254,0.49915598883722856,0.058361648197574494,-0.9806783833840045,0.49915598883722856
43000100,0.041866964255409644,0.4991144910329851,0.05738096981419049,-0.9801544357122667,0.4991144910329851
44000100,0.042865318419222274,0.49907200868708657,0.05640081537847822,-0.9796287965506536,0.49907200868708657
45000100,0.04386372831481871,0.499028542370466,0.055421186581927566,-0.9791014682321797,0.499028542370466
46000100,0.04486219295390743,0.49898409265663485,0.05444208511369539,-0.9785724530921693,0.49898409265663485
47000100,0.04586071134959484,0.49893866012167687,0.053463512660603216,-0.9780417534684687,0.49893866012167687
48000100,0.04685928251639226,0.4988922453442427,0.052485470907134756,-0.9775093717011569,0.4988922453442427
49000100,0.04785790547022288,0.49884484890554387,0.0515079615354336,-0.9769753101327288,0.49884484890554387
50000100,0.04885657922842872,0.498796471389347,0.05053098622530087,-0.976439571107889,0.498796471389347
51000100,0.04985530280977749,0.49874711338196864,0.04955454665419298,-0.9759021569736248,0.49874711338196864
52000100,0.050854075234469547,0.4986967754722684,0.04857864449721936,-0.9753630700794444,0.4986967754722684
53000100,0.05185289552414469,0.49864545825164425,0.04760328142713992,-0.9748223127766711,0.49864545825164425
54000100,0.05285176270188905,0.49859316231402606,0.046628459114363245,-0.9742798874192652,0.49859316231402606
55000100,0.05385067579224188,0.49853988825586987,0.04565417922694398,-0.973735796363258,0.49853988825586987
56000100,0.05484963382120234,0.4984856366761523,0.044680443430580724,-0.9731900419667667,0.4984856366761523
57000100,0.055848635816236274,0.4984304081763644,0.043707253388613955,-0.9726426265903179,0.4984304081763644
58000100,0.05684768080628294,0.49837420336050603,0.04273461076202364,-0.9720935525963902,0.49837420336050603
59000100,0.057846767821761735,0.4983170228350798,0.041762517209427245,-0.971542822349765,0.4983170228350798
60000100,0.05884589589457887,0.4982588672090851,0.040790974387077475,-0.9709904382172644,0.4982588672090851
61000100,0.05984506405813405,0.4981997370940125,0.03981998394886021,-0.9704364025677676,0.4981997370940125
62000100,0.06084427134732709,0.4981396331038379,0.03884954754629244,-0.9698807177723937,0.4981396331038379
63000100,0.06184351679856455,0.4980785558550159,0.037879666828520044,-0.9693233862043519,0.4980785558550159
64000100,0.06284279944976633,0.4980165059664748,0.03691034344231568,-0.9687644102385952,0.4980165059664748
65000100,0.06384211834037219,0.4979534840596097,0.03594157903207708,-0.9682037922525323,0.4979534840596097
66000100,0.06484147251134836,0.4978894907582775,0.034973375239824536,-0.9676415346252374,0.4978894907582775
67000100,0.065840861005194,0.4978245266887901,0.0340057337051993,-0.9670776397380778,0.4978245266887901
68000100,0.06684028286594768,0.497758592479909,0.03303865606546122,-0.9665121099742021,0.497758592479909
69000100,0.06783973713919388,0.49769168876283876,0.03207214395548702,-0.9659449477188062,0.49769168876283876
70000100,0.06883922287206942,0.49762381617122164,0.031106199007768214,-0.9653761553589825,0.49762381617122164
71000100,0.06983873911326986,0.497554975341131,0.03014082285240923,-0.9648057352839305,0.497554975341131
