time_ns,x,y,theta,omega,y_ref,error
100040100,0.10083329393021702,0.5046784777507708,0.0007791774941321035,-0.9328082710141905,0.009982666214659295,0.4946958115361115
101040100,0.10183329362665824,0.5046967616715975,-0.00017331820015136098,-0.9524956942834645,0.010082645935112992,0.4946141157364845
102040100,0.10283329361163865,0.5046664885717016,-0.0011603596902202945,-0.9870414900689334,0.010182625368426792,0.4944838632032748
103040100,0.10383329293842142,0.5046356844440693,-0.002113669677349903,-0.9533099871296083,0.010282604423283636,0.4943530800207856
104040100,0.1048332907046225,0.5045723923113026,-0.0030424902774255896,-0.9288206000756865,0.010382583001030747,0.49418980931027184
105040100,0.10583328607625252,0.5046058365873864,-0.0039708334620873345,-0.9283431846617449,0.010482561007451232,0.49412327557993524
106040100,0.10683327819250368,0.5045995286341222,-0.004882655798549967,-0.9118223364626322,0.010582538355167684,0.49401699027895446
107040100,0.10783326627236355,0.5045932915520325,-0.005842763004976424,-0.9601072064264556,0.010682514954122943,0.49391077659790955
108040100,0.10883324920347234,0.5046003228913631,-0.006782831293706367,-0.9400682887299445,0.010782490722239082,0.49381783216912406
109040100,0.10983322620016035,0.5046112873328812,-0.007722772388822813,-0.9399410951164456,0.010882465544312731,0.4937288217885685
110040100,0.11083319637970188,0.5045956897210376,-0.008669211652490945,-0.9464392636681324,0.010982439337803712,0.4936132503832339
111040100,0.11183315880232188,0.5044722681499295,-0.009617489325724924,-0.9482776732339805,0.011082412010470163,0.49338985613945935
112040100,0.11283311255462788,0.5044304701160763,-0.010552304743449155,-0.9348154177242312,0.011182383464368438,0.4932480866517079
113040100,0.11383305687957682,0.5044136955891703,-0.011432811333863629,-0.8805065904144761,0.011282353604194351,0.49313134198497593
114040100,0.11483299152570119,0.5043441976969791,-0.01235389612840607,-0.9210847945424413,0.011382322350276464,0.49296187534670266
115040100,0.11583291521729693,0.5044211797330447,-0.013287309189885278,-0.9334130614792088,0.011482289673489176,0.4929388900595555
116040100,0.11683282694230294,0.504469937528583,-0.01419407163591667,-0.9067624460313918,0.011582255442311416,0.49288768208627165
117040100,0.11783272620815942,0.5044574453986541,-0.015174078139698566,-0.9800065037818955,0.011682219551581842,0.4927752258470723
118040100,0.11883261108404472,0.5043906886102093,-0.0161399202191371,-0.9658420794385285,0.011782181948076993,0.4926085066621323
119040100,0.1198324808383598,0.504372152486835,-0.017074962550703104,-0.9350423315660031,0.011882142434789082,0.4924900100520459
120040100,0.12083233506472854,0.5044248849297677,-0.017982589324207026,-0.9076267735039222,0.011982100934602146,0.4924427839951655
121040100,0.1218321733823262,0.5044568433699885,-0.018914139673454462,-0.9315503492474351,0.01208205740291479,0.49237478596707374
122040100,0.1228319945153189,0.5043507173435515,-0.019881280107837632,-0.9671404343831691,0.012182011797681167,0.49216870554587033
123040100,0.12383179688917922,0.504309604108282,-0.02083794781321206,-0.956667705374431,0.01228196398738266,0.4920276401208993
124040100,0.1248315797870007,0.5041874510584328,-0.02172521143823307,-0.8872636250210131,0.01238191381064338,0.4918055372477894
125040100,0.12583134380387662,0.50412500222831,-0.022644749708710183,-0.919538270477113,0.012481861191826357,0.49164314103648366
126040100,0.12683108742248791,0.5040945501918083,-0.023523374262633227,-0.8786245539230454,0.012581806186454969,0.4915127440053533
127040100,0.12783081076067745,0.5040258723006429,-0.0244315764863668,-0.9082022237335726,0.012681748638878595,0.4913441236617643
128040100,0.12883051232455786,0.5039843298963926,-0.025355566730315672,-0.9239902439488686,0.012781688556912935,0.4912026413394797
129040100,0.12983019088939732,0.5039136960500514,-0.02626015720292736,-0.9045904726116881,0.012881625787254429,0.491032070262797
130040100,0.13082984611128298,0.5039429723884723,-0.02717808291384424,-0.9179257109168761,0.012981560203509592,0.4909614121849627
131040100,0.13182947680992038,0.5039360199996423,-0.028081172267447205,-0.9030893536029665,0.01308149176733979,0.4908545282323025
132040100,0.13282908255971068,0.5039066928892515,-0.029034125915340932,-0.952953647893729,0.013181420356798573,0.4907252725324529
133040100,0.133828661099085,0.5038436580170409,-0.029968802000298334,-0.9346760849574026,0.013281345925385518,0.49056231209165535
134040100,0.13482821206814716,0.5038115839534449,-0.030892082792087962,-0.9232807917896295,0.013381268243070467,0.4904303157103745
135040100,0.13582773494570333,0.503734276817436,-0.03179823446027792,-0.9061516681899559,0.013481187269926873,0.4902530895475091
136040100,0.13682722942444364,0.5036853925530904,-0.03271965322504821,-0.9214187647702907,0.013581102949905824,0.4901042896031846
137040100,0.13782669418434387,0.5036633179887778,-0.03361815169673613,-0.8984984716879236,0.01368101524834062,0.4899823027404372
138040100,0.13882612914750125,0.5036159876464132,-0.03453061470233999,-0.9124630056038615,0.013780924029332963,0.4898350636170803
139040100,0.13982553302506182,0.5035943225946166,-0.03545628933823039,-0.9256746358903959,0.013880829281152444,0.48971349331346414
140040100,0.14082490451668317,0.5035039044313803,-0.03636909235200867,-0.912803013778279,0.013980730871021793,0.48952317356035846
141040100,0.1418242432341392,0.5033833055032486,-0.03729453567012178,-0.925443318113113,0.014080628665018977,0.48930267683822964
142040100,0.14282354787354645,0.5034271749375855,-0.03818527264086431,-0.8907369707425304,0.014180522620400603,0.4892466523171849
143040100,0.1438228189046063,0.5034043089345491,-0.03906052908297819,-0.8752564421138804,0.01428041260289658,0.48912389633165254
144040100,0.14482205613912844,0.5034194383505725,-0.040017958566349064,-0.9574294833708756,0.014380298655525722,0.48903913969504675
145040100,0.14582125552747718,0.5034420426978882,-0.04094182569425645,-0.9238671279073941,0.014480180755545026,0.48896186194234315
146040100,0.14682041752799826,0.5033787895576398,-0.04188457189655635,-0.9427462022999036,0.01458005849423242,0.4887987310634074
147040100,0.14781954049754384,0.5033792426456747,-0.042830952084584074,-0.9463801880277258,0.014679931913479941,0.48869931073219475
148040100,0.14881862339253016,0.5032845740513108,-0.0437341283053165,-0.9031762207324233,0.014779800845121944,0.48850477320618885
149040100,0.1498176672079612,0.5032169511322798,-0.04466900991225025,-0.934881606933755,0.014879665180927452,0.4883372859513524
150040100,0.15081666971361454,0.5031857342795393,-0.04555599275053341,-0.8869828382831578,0.014979525016436198,0.4882062092631031
151040100,0.15181563221882569,0.5031573619140829,-0.046456214534864954,-0.900221784331543,0.015079380124810582,0.4880779817892723
152040100,0.1528145533229498,0.5031054724219755,-0.04737442838262206,-0.9182138477571071,0.015179230633011987,0.4879262417889635
153040100,0.15381343136457873,0.5031261913804539,-0.04829385912617357,-0.9194307435515094,0.01527907639712815,0.4878471149833257
154040100,0.1548122654427968,0.5029968793019568,-0.0492012789905693,-0.9074198643957291,0.015378917247187226,0.4876179620547696
155040100,0.1558110553040211,0.5029177862518325,-0.050144896068230804,-0.9436170776614998,0.015478753089235278,0.4874390331625972
156040100,0.15680979831214664,0.5028051199870632,-0.051013090587381536,-0.8681945191507415,0.015578583894023492,0.48722653609303973
157040100,0.15780849742658942,0.5027621932805814,-0.051906088025559016,-0.892997438177479,0.015678409394169732,0.4870837838864116
158040100,0.15880715060803102,0.5027431762990483,-0.05278192523787623,-0.8758372123172203,0.015778229881572976,0.48696494641747534
159040100,0.1598057579655774,0.5027146682362071,-0.05369239793971724,-0.910472701841004,0.01587804514850453,0.4868366230877026
160040100,0.16080431687503585,0.5026156612508347,-0.054614639136284636,-0.922241196567401,0.015977855201974686,0.48663780604886
161040100,0.1618028258662971,0.5025509482044264,-0.055531929436377386,-0.9172903000927523,0.01607765977580605,0.4864732884286203
162040100,0.16280128436490426,0.5024996243969176,-0.05641362404570562,-0.8816946093282394,0.016177458719177022,0.4863221656777406
163040100,0.16379969353838247,0.5024902756965797,-0.05731218805311551,-0.8985640074098908,0.01627725197078877,0.4862130237257909
164040100,0.1647980516444322,0.5024662688422366,-0.05821719591397382,-0.9050078608583064,0.016377039643449887,0.48608922919878667
165040100,0.16579635750205146,0.5024652009030439,-0.05914302445647042,-0.925828542496603,0.016476821559142724,0.4859883793439012
166040100,0.16679460906312468,0.5023981923789964,-0.06006132782185325,-0.9183033653828335,0.016576597595954333,0.4858215947830421
167040100,0.1677928059237208,0.5023345956044272,-0.060990950485160254,-0.929622663307005,0.016676367545313008,0.4856582280591142
168040100,0.16879094655219656,0.5022877767043114,-0.06188732091500196,-0.8963704298417047,0.016776131362979677,0.4855116453413317
169040100,0.1697890321430906,0.5022251558197617,-0.06278512212009073,-0.8978012050887837,0.016875888892010697,0.485349266927751
170040100,0.17078706180468986,0.5021769679568001,-0.06369107079505454,-0.9059486749638161,0.016975640247928917,0.4852013277088712
171040100,0.1717850342139984,0.5020480255510413,-0.06458884534482844,-0.897774549773912,0.017075385337751832,0.4849726402132895
172040100,0.17278294907956104,0.5020118718935935,-0.06549359218269675,-0.9047468378683099,0.017175124025397864,0.48483674786819564
173040100,0.17378080514076974,0.5020195659708263,-0.0663575560753582,-0.8639638926614687,0.01727485627788293,0.48474470969294337
174040100,0.1747786042859134,0.5018468038600833,-0.06726769426163737,-0.9101381862791617,0.017374581965368376,0.4844722218947149
175040100,0.17577634266756853,0.5018412949834186,-0.06819962399903451,-0.9319297373971466,0.017474301272717794,0.48436699371070074
176040100,0.17677401797447018,0.5018160560951815,-0.06904083230692584,-0.8412083078913372,0.017574013811574068,0.48424204228360745
177040100,0.17777163560275794,0.5017989646984388,-0.06996550859999998,-0.9246762930741351,0.017673719347112146,0.4841252453513266
178040100,0.17876918901484457,0.50173116981211,-0.0708801219143332,-0.9146133143332142,0.01777341841476835,0.4839577513973416
179040100,0.17976667807051436,0.5016136052973839,-0.0717986270299803,-0.9185051156470893,0.017873110357355164,0.4837404949400287
180040100,0.18076410165617185,0.5015079774618496,-0.07269149737551721,-0.8928703455369034,0.017972795157028897,0.48353518230482073
181040100,0.18176146079245595,0.5015062434459683,-0.07355910034376421,-0.8676029682470092,0.01807247269867344,0.4834337707472948
182040100,0.1827587565415428,0.5014611875541517,-0.07443231301341784,-0.8732126696536188,0.018172143080459915,0.4832890444736918
183040100,0.18375598773559118,0.5014184782056411,-0.07535732169744169,-0.9250086840238565,0.01827180640470897,0.4831466718009321
184040100,0.18475314971603382,0.5013484947891239,-0.07626043185277258,-0.9031101553308793,0.018371462550888583,0.48297703223823535
185040100,0.1857502432982702,0.5012273340047538,-0.0771644824425034,-0.9040505897308272,0.018471111049637348,0.4827562229551165
186040100,0.18674726759656718,0.5011346777532105,-0.07805460884585418,-0.8901264033507581,0.01857075197862817,0.48256392577458235
187040100,0.18774422288188974,0.5011216066485443,-0.07891875701238894,-0.8641481665347683,0.01867038524553859,0.4824512214030057
188040100,0.1887411104127044,0.5010293883042347,-0.07979682494376965,-0.8780679313807026,0.018770010873638696,0.482259377430596
189040100,0.1897379283351053,0.5009906073466744,-0.08071451210968811,-0.9176871659184581,0.01886962898487926,0.4821209783617952
190040100,0.19073467268694885,0.5009438272190824,-0.08159229395727947,-0.8777818475913705,0.018969239390195746,0.48197458782888664
191040100,0.19173134588197566,0.5008474678076724,-0.08249656977061859,-0.9042758133391174,0.01906884168986047,0.48177862611781197
192040100,0.1927279449694149,0.5007691934552508,-0.08339660547441173,-0.9000357037931359,0.01916843612127923,0.4816007573339716
193040100,0.19372446948754282,0.5006668809113389,-0.0842715117306364,-0.874906256224679,0.019268022385799503,0.48139885852553943
194040100,0.19472092074461608,0.5006009558775171,-0.08515515702868774,-0.883645298051333,0.019367600433497504,0.4812333554440196
195040100,0.19571729723465284,0.5004492253451701,-0.08602643168814988,-0.8712746594621362,0.019467170391316468,0.48098205495385365
196040100,0.19671359924261944,0.5004506234332295,-0.08691562127099184,-0.8891895828419516,0.01956673210498909,0.48088389132824044
197040100,0.19770982445723653,0.5003335292522989,-0.08776145773040168,-0.8458364594098393,0.019666285599210777,0.4806672436530881
198040100,0.19870597589161787,0.500321169141281,-0.08868371437736165,-0.9222566469599724,0.01976583063925619,0.4805553385020248
199040100,0.19970204606764017,0.5002077271365899,-0.08954634389524264,-0.8626295178809944,0.019865367522428002,0.4803423596141619
200040100,0.20069803947211784,0.500084470115664,-0.09046116877810857,-0.9148248828659282,0.019964895497734152,0.48011957461792987
201040100,0.20169395065004264,0.499946142784743,-0.0913250792523939,-0.8639104742853343,0.020064415009738212,0.47988172777500476
202040100,0.2026897834125245,0.4998192870033637,-0.09218368889915256,-0.8586096467586626,0.020163925509617826,0.4796553614937459
203040100,0.20368553750430435,0.49975711431279274,-0.09303434019953596,-0.8506513003834054,0.020263427374420606,0.47949368693837213
204040100,0.20468121293066527,0.4996424201432182,-0.09389032683252227,-0.8559866329863074,0.02036292057488427,0.47927949956833393
205040100,0.2056768084709427,0.4995294194867471,-0.09477838395071961,-0.888057118197337,0.020462405107781623,0.4790670143789655
206040100,0.20667232036112262,0.499438588754457,-0.09563980422379485,-0.8614202730752414,0.020561880847396297,0.4788767079070607
207040100,0.20766775036011303,0.4993813823643606,-0.09650169859402488,-0.8618943702300271,0.020661347413900102,0.4787200349504605
208040100,0.20866309768358016,0.49922268761382077,-0.09737434979602738,-0.8726512020024995,0.0207608049792951,0.47846188263452566
209040100,0.209658360546391,0.49914953306400206,-0.09826355220382785,-0.8892024078004648,0.02086025346147677,0.4782892796025253
210040100,0.21065353656700497,0.49902534879738764,-0.0991015465227913,-0.8379943189634488,0.02095969267835322,0.4780656561190344
211040100,0.21164863002635834,0.4989468757514452,-0.09998201820621849,-0.8804716834272148,0.021059122388252676,0.4778877533631925
212040100,0.21264363598665942,0.4988062853855689,-0.10083658035340598,-0.8545621471874904,0.02115854301516426,0.47764774237040464
213040100,0.2136385562850871,0.4987290506113529,-0.10171369464391099,-0.877114290505007,0.021257954062025502,0.4774710965493274
214040100,0.21463338790541892,0.4986414262903533,-0.10255932281648186,-0.8456281725708759,0.021357355708671352,0.47728407058168193
215040100,0.21562813330633163,0.4985730643249516,-0.10343632794931835,-0.8770051328364938,0.021456747650039572,0.477116316674912
216040100,0.2166227885372521,0.49844199902392256,-0.104307816847345,-0.8714888980266319,0.02155613012806117,0.4768858688958614
217040100,0.21761735340751193,0.49835417460528264,-0.10518865386765044,-0.8808370203054602,0.02165550274433725,0.4766986718609454
218040100,0.21861182618028566,0.4982334935245886,-0.10603773095383004,-0.8490770861795931,0.02175486547611904,0.4764786280484696
219040100,0.21960620944593312,0.498123012558515,-0.10690810670908141,-0.870375755251355,0.021854218146192626,0.47626879441232234
220040100,0.22060050021513183,0.4980147282206051,-0.1077616667345858,-0.8535600255044001,0.021953561009653528,0.4760611672109516
221040100,0.22159469954337946,0.49789642315963994,-0.10861995968999286,-0.8582929554070503,0.022052893764165145,0.4758435293954748
222040100,0.22258880619326823,0.49780901478328554,-0.109478988375955,-0.8590286859621462,0.022152216511488364,0.4756567982717972
223040100,0.2235828193520869,0.49768187463117713,-0.1103326240227878,-0.8536356468327989,0.022251529124319176,0.475430345506858
224040100,0.22457673888015922,0.49750021845645925,-0.11120138719294237,-0.8687631701545802,0.022350831517787332,0.4751493869386719
225040100,0.22557056237459913,0.4973815775478663,-0.11204988423291443,-0.8484970399720533,0.022450123674263318,0.474931453873603
226040100,0.22656429135159178,0.4973248952243402,-0.11287061398842493,-0.8207297555105059,0.022549405350029635,0.47477548987431056
227040100,0.22755792822354792,0.49713032385509076,-0.11372246825540124,-0.8518542669763014,0.022648676692884492,0.47448164716220625
228040100,0.22855146878970584,0.49699573337511926,-0.11460504254165577,-0.8825742862545287,0.02274793794015267,0.4742477954349666
229040100,0.22954490881659875,0.4969059764124193,-0.11541813712584756,-0.8130945841917768,0.022847188668525982,0.4740587877438933
230040100,0.23053825553422197,0.49682914466574063,-0.1162608071465635,-0.8426700207159631,0.02294642845144666,0.47388271621429395
231040100,0.23153150485556245,0.4967008651173378,-0.11712556880110508,-0.8647616545415804,0.023045658007502592,0.4736552071098352
232040100,0.23252465349398024,0.49654196425552655,-0.11799649343283292,-0.8709246317278313,0.023144876924769825,0.4733970873307567
233040100,0.23351769998128172,0.4964475856417634,-0.11884129184176045,-0.8447984089275397,0.02324408487129245,0.47320350077047096
