time_ns,x,y,theta,omega
40100,0.0009885052253869257,0.0420563069276001,0.15176866611007184,0.0
1040100,0.0019770104507738514,0.04220749363132349,0.14876866611007183,-3.0
2040100,0.002965964787321429,0.042355714143479335,0.1480456456719219,-0.7230204381499319
3040100,0.003955026031827154,0.04250321958275798,0.14732107115924112,-0.724574512680797
4040100,0.0049441938953726765,0.04265000833480931,0.1466009044688597,-0.7201666903814057
5040100,0.005933467214767781,0.04279608468311043,0.14588065036662032,-0.7202541022393836
6040100,0.006922845489642238,0.042941448465416907,0.14516031910130675,-0.7203312653135887
7040100,0.007912328217902009,0.043086099529967434,0.14443990908392587,-0.7204100173808693
8040100,0.00890191489746259,0.04323003772377389,0.14371942761926276,-0.7204814646631196
9040100,0.009891605024970879,0.04337326290142303,0.14299888199336652,-0.7205456258962512
10040100,0.010881398095828892,0.04351577492506126,0.14227827949698263,-0.7206024963838914
11040100,0.011871293604214114,0.04365757366440249,0.14155762740787398,-0.7206520891086623
12040100,0.012861291043102355,0.04379865899671851,0.14083693299077585,-0.7206944170981405
13040100,0.013851389904290586,0.04393903080682926,0.1401162034973046,-0.7207294934712272
14040100,0.014841589678419745,0.04407868898709294,0.13939544616590166,-0.7207573314029609
15040100,0.015831889854997516,0.04421763343739606,0.13867466822177732,-0.7207779441243323
16040100,0.01682228992242107,0.044355864065143386,0.1379538768768555,-0.7207913449218166
17040100,0.017812789367999786,0.044493380785247734,0.13723307932971834,-0.7207975471371719
18040100,0.01880338767797792,0.04463018352011975,0.13651228276555125,-0.720796564167109
19040100,0.019794084337557263,0.044766272199657516,0.13579149435608825,-0.7207884094629895
20040100,0.020784878830919735,0.04490164676123612,0.13507072125955769,-0.7207730965305645
21040100,0.021775770641249977,0.04503630714969707,0.13434997062062803,-0.720750638929642
22040100,0.022766759250757874,0.045170253317337664,0.13362924957035416,-0.720721050273865
23040100,0.023757844140701066,0.045303485223900215,0.13290856522612385,-0.7206843442303221
24040100,0.024749024791407396,0.045436002836561226,0.13218792469160454,-0.7206405345193236
25040100,0.025740300682297348,0.045567806129920424,0.13146733505669045,-0.720589634914093
26040100,0.026731671291906418,0.04569889508598973,0.13074680339744998,-0.720531659240458
27040100,0.027723136097907455,0.045829269694182134,0.13002633677607342,-0.7204666213765538
28040100,0.028714694577132972,0.04595892995130042,0.12930594224082087,-0.7203945352525541
29040100,0.029706346205597384,0.0460878758615259,0.12858562682597052,-0.7203154148503589
30040100,0.03069809045851924,0.04621610743640694,0.12786539755176726,-0.7202292742032668
31040100,0.031689926810343376,0.04634362469484746,0.12714526142437152,-0.7201361273957593
32040100,0.03268185473476305,0.04647042766309532,0.1264252254358084,-0.7200359885631289
33040100,0.03367387370474203,0.04659651637473065,0.1257052965639172,-0.7199288718911918
34040100,0.03466598319253658,0.04672189087065398,0.12498548177230119,-0.7198147916160267
35040100,0.035658182669717514,0.04684655119907442,0.1242657880102775,-0.7196937620236694
36040100,0.036650471607192064,0.04697049741549761,0.12354622221282771,-0.7195657974497958
37040100,0.03764284947522582,0.047093729582713705,0.12282679130054831,-0.7194309122794005
38040100,0.03863531574346454,0.04721624777078516,0.12210750217960174,-0.7192891209465606
39040100,0.03962786988095594,0.04733805205703449,0.12138836174166763,-0.7191404379341131
40040100,0.04062051135617144,0.047459142526031894,0.12066937686389431,-0.7189848777733188
41040100,0.041613239637027816,0.04757951926958286,0.1199505544088507,-0.7188224550436085
